TRACTID,LATITUDE,LONGITUDE,WALK,BIKE,TRANSIT,DRIVE,SHORTEST
740,43.75140322,-79.74801222,26794,8787,10064,3047,3
744,43.76261203,-79.73461228,25710,8422,10073,3147,3
745,43.67093255,-79.65491606,18341,5753,10092,2540,3
747,43.60396313,-79.69099115,20989,6435,7953,2734,3
748,43.59339743,-79.67711027,20145,6130,7738,2679,3
769,43.88727525,-79.30247306,23993,7384,12731,2810,3
775,43.87385234,-79.03123041,29701,8965,5610,3043,3
776,43.86904461,-79.0454452,28921,8751,5606,2964,3
808,43.89446156,-79.05890501,30613,9350,13023,3219,3
882,43.42199922,-79.77547113,33448,9845,10972,2996,3
891,43.8401965,-79.47542133,16914,5972,10539,2696,3
898,43.71189584,-79.52133388,10464,3650,3961,2355,3
900,43.71454323,-79.48495713,8643,2962,3314,2157,3
901,43.71689843,-79.47541725,7999,2978,3123,2143,3
902,43.72038939,-79.45878529,7060,2561,2410,2064,3
939,43.63840681,-79.87106917,35006,11171,7599,3391,3
946,43.70293609,-79.47888192,7378,2645,2851,2245,3
949,43.70145572,-79.54154666,10963,3730,3431,2429,3
951,43.73649842,-79.22088372,12738,4131,2885,2745,3
952,43.72780105,-79.22731761,12124,3806,2785,2735,3
953,43.76805029,-79.16368083,17690,5245,4822,2668,3
954,44.12146346,-79.5565383,41475,14868,12069,4017,3
956,43.69194212,-79.26551719,8593,2498,2916,2365,3
957,43.76211262,-79.30683946,12124,3827,3664,2149,3
958,43.758454,-79.31310854,11627,3759,3346,2153,3
962,43.63895185,-79.38515174,2060,924,1232,1272,1
963,43.5549196,-79.73129242,24957,7643,7621,2961,3
975,43.76914886,-79.22368337,15333,5154,3750,2450,3
976,43.762079,-79.23521397,14404,4547,3592,2450,3
980,43.51459892,-79.65188082,21808,6433,4569,2392,3
981,43.52185819,-79.63731026,20605,6075,4188,2448,3
983,43.55934192,-79.59762174,16856,5167,4180,2175,3
984,43.56737158,-79.58759006,16063,4912,4253,2109,3
990,43.83720441,-79.46216873,15925,6051,5178,2547,3
991,44.07486644,-79.77304057,47759,14884,15478,4287,3
993,43.60418015,-79.60616294,14350,4138,4395,2192,3
994,43.61501219,-79.60331286,13777,3977,3690,2317,3
1001,43.98820162,-79.43060636,29411,10673,8675,2984,3
1003,43.80718033,-79.71018769,25155,8635,10194,3094,3
1004,43.73771639,-79.44594532,7991,3078,2113,2009,3
1005,43.73139751,-79.46589139,8373,2906,2944,2087,3
1007,43.57481816,-79.57999648,15324,4624,7189,2039,3
1009,43.60181728,-79.57873746,13087,3858,3923,2021,3
1012,43.74759785,-79.42869193,8290,2670,2856,2253,3
1013,43.76096275,-79.40080771,8937,4499,2682,2166,3
1015,43.55449,-79.65930239,20197,5828,4951,2585,3
1016,43.55748178,-79.65012894,19402,5628,4686,2569,3
1017,43.56394961,-79.66046037,20020,6257,6026,2717,3
1019,43.82720631,-79.57303153,21786,7233,9495,2794,3
1020,43.74183667,-79.53726386,13485,4644,3962,2436,3
1023,43.78040574,-79.43017258,11064,4483,3182,2468,3
1024,43.78827735,-79.42773545,11764,4585,3490,2594,3
1026,43.72683645,-79.52006879,11506,3566,4037,2531,3
1027,43.72355705,-79.53574723,11875,4132,3979,2223,3
1029,43.73796883,-79.49017495,10533,3503,3612,2236,3
1030,43.78198617,-79.34618066,12652,5017,3511,2150,3
1033,43.71195943,-79.23762339,11191,3212,3469,2668,3
1035,43.76878206,-79.44613491,9791,3181,2869,2375,3
1036,43.47630837,-79.75904016,29417,9171,11971,2933,3
1037,43.68276067,-79.27848174,7567,2374,2562,2213,3
1041,43.67067997,-79.45707334,4357,1421,1543,1601,1
1042,43.67071459,-79.44184088,3297,1230,1431,1447,1
1043,43.67435837,-79.44780225,3959,1336,1618,1550,1
1044,43.6792006,-79.454706,4730,1583,2202,1683,1
1045,43.68066187,-79.44738305,4303,1435,1685,1672,1
1046,43.67654546,-79.43849339,3387,1161,200000,1445,1
1047,43.67799293,-79.42952619,2840,1055,200000,1342,1
1048,43.67304022,-79.42842176,2527,863,200000,1305,1
1049,43.6780554,-79.42020687,2212,900,1025,1342,1
1050,43.67721965,-79.406118,1360,532,1073,1073,1
1055,43.72412908,-79.24275938,11363,3466,3067,2588,3
1056,43.70667906,-79.25759422,9625,2839,3129,2435,3
1059,43.57954905,-79.78754231,28758,9073,4130,3008,3
1062,43.70495603,-79.28773866,8157,2474,2465,2155,3
1064,43.706777,-79.27324885,8968,2706,2933,2462,3
1065,43.71113592,-79.26363539,9360,2777,2839,2364,3
1066,43.92590747,-79.27181304,28656,10319,4956,3024,3
1080,43.68527184,-79.39692572,1803,973,1431,1033,1
1081,43.69169278,-79.39960754,2394,1214,1798,1121,3
1082,43.69442325,-79.397198,2794,1299,1706,1203,3
1083,43.68673979,-79.39033822,2209,852,1192,1146,1
1084,43.68991566,-79.38101099,2771,1191,1941,1300,1
1085,43.69816464,-79.3827759,3443,1422,2156,1426,1
1086,43.70674263,-79.38254693,4412,1711,2349,1599,3
1089,43.70315414,-79.43293888,4455,1730,1947,1679,3
1090,43.70576104,-79.42150755,4295,1620,1983,1543,3
1091,43.70702411,-79.41336551,3951,1678,2395,1485,3
1092,43.71129667,-79.68780727,21946,7621,4422,2846,3
1093,43.6997593,-79.69595975,22445,7004,3879,2763,3
1097,43.68572396,-79.76044934,26667,8407,4687,2961,3
1105,43.4690036,-79.65749653,24793,7140,15370,2780,3
1106,43.45722116,-79.67109254,25955,7414,5109,2732,3
1107,43.44773,-79.68009458,27170,7827,4924,2707,3
1108,43.4472634,-79.66551537,27020,7750,16446,2783,3
1109,43.6472431,-79.33538298,5525,1792,3882,1875,1
1110,43.62313687,-79.38167344,3610,2498,200000,200000,1
1116,43.40929434,-79.72463717,30806,8689,4702,2836,3
1119,43.64719141,-79.41808801,2203,786,200000,1294,1
1120,43.64539883,-79.42636391,2729,931,200000,1398,1
1121,43.65119984,-79.43017278,2401,829,1373,1421,1
1122,43.64749689,-79.43492979,2957,1031,1594,1466,1
1124,43.64259258,-79.44481865,3843,1289,1864,1739,1
1125,43.64224794,-79.45109932,4092,1333,1886,1625,1
1127,43.66464064,-79.46108973,4358,1426,1623,1726,1
1128,43.66410823,-79.46788624,4796,1549,1905,1813,1
1131,43.9075304,-79.36641465,24247,8726,7286,2571,3
1133,43.65975184,-79.40499407,478,298,316,870,1
1134,43.66409493,-79.40664602,435,272,200000,850,1
1135,43.6632419,-79.39742285,299,178,200000,799,0
1138,43.43332175,-79.67982209,28415,8254,16828,2822,3
1139,43.43979291,-79.69281232,27702,7972,16827,2682,3
1140,43.42799995,-79.70675088,28930,8214,6801,2840,3
1141,43.4181211,-79.70829243,29910,8853,5270,2854,3
1142,43.41404195,-79.69436366,30516,8811,17231,3028,3
1143,43.64943111,-79.35964382,3019,1086,2033,1432,1
1145,43.82978829,-79.47332034,16355,5729,7290,2585,3
1146,43.66680143,-79.33043029,4238,1477,2301,1706,1
1147,43.66273965,-79.34993242,2984,1090,1590,1476,1
1148,43.65867912,-79.36005763,2490,967,1780,1367,1
1149,43.95525247,-79.11960279,35814,11506,200000,3147,3
1150,43.65672837,-79.47343603,5083,1546,1617,1950,1
1151,43.65484446,-79.4822777,5556,1678,1815,1815,1
1152,43.6640309,-79.47706052,5356,1744,2070,1988,1
1153,43.67137197,-79.47241691,5456,2167,1852,2023,2
1154,43.67733548,-79.46345365,5113,1644,2119,1802,1
1158,43.68048558,-79.41189173,1808,858,1070,1168,1
1159,43.68522822,-79.4059238,2064,894,1568,1088,1
1160,43.68131941,-79.39558231,1400,519,1241,1188,1
1161,43.73206566,-79.36863303,7468,3199,3747,2061,3
1163,43.8911133,-79.11724631,30181,9785,200000,3153,3
1164,43.67411267,-79.35623057,2664,909,1171,1382,1
1165,43.67514175,-79.34758022,3243,1068,1469,1496,1
1167,43.67124768,-79.33401862,4060,1404,2257,1695,1
1168,43.6743058,-79.32443171,4733,1478,2001,1869,1
1169,43.67945458,-79.32695052,4584,1382,1563,1868,1
1170,43.68225088,-79.3176272,5136,1528,1742,2001,1
1172,43.84640522,-79.0303892,29137,8575,4854,2827,3
1173,43.85723829,-79.02411441,29226,8759,4772,2937,3
1174,43.68422185,-79.32875204,4511,1373,1387,1872,1
1175,43.68202904,-79.33938749,3950,1271,1317,1741,1
1176,43.68069466,-79.35019921,3223,1067,1285,1549,1
1177,43.67898889,-79.35884348,2608,960,1088,1422,1
1178,43.70908246,-79.40465687,3943,1710,1987,1415,3
1180,43.71375155,-79.39026508,4833,1861,2352,1717,3
1181,43.72210948,-79.3952956,5404,2063,2106,1782,3
1182,43.71413214,-79.41655492,4679,1799,2576,1527,3
1192,43.63526687,-79.4507666,4671,1751,2186,1771,1
1193,43.63746251,-79.43979229,4105,1380,1984,1535,1
1194,43.63991158,-79.43049796,3434,1249,2360,1649,1
1195,43.63591096,-79.4333304,3924,1333,2077,1411,1
1197,43.64319929,-79.41862843,2562,933,1551,1406,1
1198,43.70135296,-79.40277358,3256,1515,1820,1258,3
1199,43.69593689,-79.41038324,3006,1245,2277,1274,1
1200,43.6941738,-79.41888918,3137,1357,1730,1399,1
1201,43.74372806,-79.3663012,8772,3423,3325,2165,3
1202,43.74479399,-79.34865631,9101,3489,3054,2016,3
1217,43.65056685,-79.45451113,3791,1250,1607,1624,1
1218,43.65093899,-79.44811197,3424,1185,1548,1546,1
1220,43.64584448,-79.39461346,1344,634,845,1305,1
1221,43.64858635,-79.3821473,1449,737,1186,1056,1
1222,43.65058752,-79.37538107,1874,724,1327,1212,1
1223,43.65375169,-79.36388372,2473,948,1499,1284,1
1224,43.66925535,-79.37757538,1107,536,889,1109,1
1225,43.66527119,-79.37308869,1436,643,815,1157,1
1226,43.67041079,-79.36510432,1982,768,1124,1306,1
1227,43.66523297,-79.3622438,2070,846,1417,1336,1
1228,43.6692191,-79.35059921,2984,1025,1561,1486,1
1237,43.65824154,-79.34629532,3457,1290,1843,1514,1
1238,43.66082419,-79.33475745,4210,1596,2414,1630,1
1239,43.66396441,-79.3156067,5448,1896,2335,1699,3
1245,43.6853577,-79.42652359,3094,1256,1782,1424,1
1246,43.66190239,-79.36113749,2198,886,200000,1313,1
1247,43.66085145,-79.37138813,1541,712,1299,1161,1
1248,43.65654476,-79.369522,1912,798,1991,1228,1
1249,43.65610867,-79.38495209,833,361,833,944,1
1250,43.65183945,-79.39246895,710,375,762,993,1
1251,43.65636901,-79.39429612,369,246,369,869,1
1252,43.65476441,-79.40279171,798,379,522,968,1
1253,43.65441589,-79.44196376,3185,982,1214,1499,1
1254,43.65640866,-79.43278547,2215,857,200000,1294,1
1255,43.65779549,-79.42604582,1865,699,200000,1207,1
1256,43.65885745,-79.42071074,1237,590,200000,1107,1
1257,43.66251216,-79.41431362,906,422,407,946,2
1258,43.65817513,-79.4126519,960,509,472,1052,2
1261,43.65656559,-79.53433584,9116,2895,2543,2184,3
1264,43.66830043,-79.52740077,9067,2813,2767,2198,3
1265,43.7216812,-79.37841477,5969,2084,2533,1946,3
1266,43.73860923,-79.39184577,7165,2584,2931,2083,3
1267,43.74608743,-79.27514173,11601,3703,3011,2273,3
1268,43.66935982,-79.29364618,6763,2201,3268,2073,3
1269,43.67643053,-79.28658263,7265,2287,3003,2165,3
1270,43.67558048,-79.29509687,6801,2177,2349,2122,3
1271,43.67223447,-79.30469842,6086,1958,3180,1945,3
1272,43.67138075,-79.31374331,5265,1714,2503,1855,1
1273,43.66733723,-79.3225441,4775,1602,2820,1787,1
1274,43.60552943,-79.50659323,9313,2986,2862,1858,3
1275,43.67731897,-79.31515313,5393,1779,2181,1951,1
1276,43.68053172,-79.30476985,6141,1955,2308,2037,1
1277,43.68396432,-79.29250267,6958,2067,2168,2207,1
1278,43.65010801,-79.40114449,1235,508,822,1093,1
1279,43.64899314,-79.40873575,1680,679,1293,1149,1
1280,43.65357418,-79.41079259,1299,515,863,1120,1
1281,43.65220981,-79.42011731,1971,693,1085,1234,1
1282,43.62809681,-79.50188478,7711,2346,2223,1797,3
1283,43.68376627,-79.37370283,2325,817,1609,1313,1
1284,43.67713535,-79.37842291,1599,684,1316,1203,1
1285,43.67255479,-79.38396137,980,434,950,1087,1
1286,43.67185164,-79.39206716,552,314,552,940,1
1287,43.72072399,-79.31244298,8256,2536,2796,1853,3
1290,43.86343359,-79.63071862,26831,8749,200000,3419,3
1291,43.72197771,-79.25846659,10382,3097,2754,2455,3
1293,43.72103915,-79.27945938,9675,2952,2940,2297,3
1294,43.71831148,-79.29179395,8789,2759,2889,2137,3
1295,43.73394933,-79.30364138,9609,2954,2949,1978,3
1297,43.75025593,-79.24627467,13058,4369,3103,2429,3
1299,43.751981,-79.22916323,13939,4408,3922,2581,3
1301,43.73093823,-79.39734926,6106,2396,2270,1876,3
1302,43.65439584,-79.49290273,6235,1902,2000,1846,3
1304,43.68625954,-79.31915068,5100,1534,1573,1990,1
1308,43.67683426,-79.39274497,1025,542,1025,1069,1
1310,43.67030764,-79.40927508,973,367,905,1111,1
1311,43.66875362,-79.41654154,1434,509,934,1076,1
1312,43.69650939,-79.52647507,9891,3347,3060,2486,3
1313,43.7417345,-79.41329581,7142,2574,2311,1964,3
1315,43.71601639,-79.42293525,5239,1948,2258,1641,3
1316,43.71256243,-79.43511029,5330,2179,1886,1732,3
1325,43.6419716,-79.38740584,1649,845,1387,1179,1
1326,43.66254141,-79.50122732,6975,2166,2261,2024,3
1327,43.66305944,-79.48861387,6061,1925,2236,1912,3
1328,43.66888814,-79.49120133,6435,2184,2186,2034,3
1329,43.71211847,-79.31312413,7391,2343,2630,1935,3
1330,43.70614283,-79.32604617,7183,2481,2787,1991,3
1332,43.61747577,-79.49061363,7844,2478,3571,1789,3
1333,43.60905891,-79.49302181,8409,2587,2590,1909,3
1334,43.60827412,-79.49766532,8742,2889,2547,2020,3
1336,43.77317981,-79.18871967,16578,4956,4024,2465,3
1337,43.67430953,-79.50384168,7603,2536,2783,2223,3
1338,43.67739475,-79.48007539,6201,2043,2258,2006,3
1339,43.53501045,-79.86454569,35569,10709,5894,3196,3
1340,43.68442019,-79.49129049,7138,2477,2413,2188,3
1341,43.68547071,-79.47722178,6295,1944,2521,2022,1
1342,43.76548832,-79.26491083,14103,4612,3613,2247,3
1344,43.75548472,-79.29749028,11723,3722,3176,2159,3
1345,43.69590111,-79.42835056,3805,1556,1909,1492,3
1346,43.6944728,-79.44001705,4252,1619,1773,1696,1
1347,43.69766567,-79.45875992,5509,2124,2429,1866,3
1348,43.69498162,-79.4703151,6305,2367,2678,2052,3
1349,43.69236677,-79.48377953,6961,2187,2460,2189,1
1350,43.68901306,-79.49588752,7487,2363,2358,2245,3
1352,43.69385561,-79.36443579,4171,1822,2951,1439,3
1353,43.6972514,-79.33591238,5200,1757,2523,1662,3
1354,43.69798591,-79.32389965,5724,1827,2162,1723,3
1355,43.70113096,-79.30749035,7110,2531,2633,2063,3
1356,43.71081316,-79.30356333,7551,2337,2829,2048,3
1357,43.59790016,-79.50473953,9740,2921,3118,1988,3
1358,43.59388995,-79.51511517,10544,3178,3161,1992,3
1359,43.60154315,-79.51858682,10237,3193,3008,1884,3
1360,43.66980446,-79.541056,9847,3060,2753,2237,3
1361,43.66712989,-79.55313468,10774,3305,2743,2124,3
1362,43.66449963,-79.56522712,11373,3662,3454,2141,3
1365,43.83141584,-79.56798657,21863,7268,9653,2814,3
1367,43.68767666,-79.45898368,5539,1943,2084,1850,3
1368,43.6893674,-79.45178913,5037,1734,1860,1695,3
1369,43.69032096,-79.44435341,4425,1677,1914,1690,1
1370,43.68296774,-79.44067867,3969,1429,1566,1576,1
1371,43.68562765,-79.434704,3655,1394,1641,1570,1
1372,43.68074864,-79.80880295,30261,9391,5928,3221,3
1373,43.619028,-79.49809677,8195,2483,2362,1861,3
1374,43.60658791,-79.53706777,11141,3524,3258,1896,3
1375,43.6893358,-79.5060252,8218,3052,2787,2413,3
1376,43.70534908,-79.51258647,9350,2891,3236,2298,3
1377,43.69301292,-79.29689824,6662,1960,1890,2193,2
1379,43.69162016,-79.32108019,5396,1706,2092,1869,1
1380,43.58432783,-79.60378762,15376,4402,3865,2125,3
1381,43.63972122,-79.4976618,7203,2191,2269,1890,3
1382,43.63678807,-79.48616284,7004,2169,2400,1686,3
1383,43.64425552,-79.50935017,7380,2270,1834,1981,2
1384,43.65173045,-79.51853381,7797,2428,2165,2140,3
1385,43.65120868,-79.50873976,7096,2152,1626,1954,2
1386,43.65569579,-79.50249749,6972,2026,2126,2267,1
1387,43.65649869,-79.5112632,7443,2254,2148,2032,3
1389,43.73663475,-79.29118897,10041,3299,2767,2105,3
1391,43.75185979,-79.18881573,15484,4789,3670,2796,3
1393,44.11629271,-79.5865091,43004,13094,14181,3975,3
1396,43.60177852,-79.55023302,12107,3732,3374,1929,3
1397,43.63126753,-79.52439834,9189,2789,2791,1920,3
1398,43.74356186,-79.47073879,11813,3901,3532,2356,3
1400,43.6379857,-79.51486478,8179,2470,2632,1886,3
1401,43.63043789,-79.56806313,11296,3381,3213,2074,3
1404,43.69232494,-79.51548799,9143,2869,2705,2340,3
1405,43.71917132,-79.5635554,13258,4454,3539,2412,3
1406,43.72975157,-79.56975236,13998,4648,3730,2498,3
1408,43.85254178,-79.56959412,23387,7744,9018,2830,3
1409,43.55179922,-79.70817945,23654,7201,6263,2774,3
1410,43.53923222,-79.72285799,24981,7572,11246,2881,3
1411,43.58953647,-79.79539798,28720,9116,8734,2941,3
1436,43.95765264,-79.27708906,31470,11205,4778,3096,3
1494,43.78305846,-79.3704752,12294,4860,4037,2370,3
1495,43.77653281,-79.35077338,12192,4725,3391,2108,3
1496,43.9056087,-79.01795103,33927,10191,14149,3246,3
1497,43.7571282,-79.49433127,12099,4141,3138,2335,3
1498,43.7541791,-79.50317205,12250,4129,3242,2455,3
1505,43.69949828,-79.83172668,32087,10132,8920,3427,3
1515,43.6672501,-79.42385989,1901,654,1023,1261,1
1516,43.66607976,-79.42932226,2255,777,907,1285,1
1518,43.66284454,-79.45149847,3742,1135,1685,1624,1
1519,43.65888822,-79.45703719,3936,1228,1351,1706,1
1604,43.76928881,-79.76830692,28076,9169,10508,3112,3
1609,43.76657615,-79.75750369,27339,8885,10791,3162,3
1610,43.77538977,-79.70000738,23715,7633,11614,3019,3
1612,43.76458498,-79.68931646,23011,7454,11816,2945,3
1613,43.76084529,-79.77608096,28801,9501,10438,3028,3
1643,43.56320369,-79.74191074,25553,7886,7842,3063,3
1644,43.77119654,-79.40673348,9873,4788,2532,2317,3
1646,43.55505126,-79.75176962,26342,8112,8787,2896,3
1647,43.56216319,-79.71721846,23995,7282,6887,2961,3
1648,43.5575,-79.72290923,24400,7413,7022,2993,3
1649,43.58983829,-79.63336264,16674,5187,4232,2434,3
1650,43.58684938,-79.63847082,17213,5371,4334,2448,3
1651,43.61546145,-79.63653197,17248,5223,4858,2504,3
1652,43.60862077,-79.6447507,17264,5287,4538,2497,3
1653,43.59921667,-79.70450078,22262,6778,7954,2800,3
1659,43.97483227,-79.27486685,33173,11615,5566,3188,3
1702,43.70783615,-79.7300303,24630,7881,4545,2667,3
1710,43.65642788,-79.37762327,1289,600,1053,1114,1
1715,43.66627358,-79.76842192,27157,8972,11437,3024,3
1716,43.66249099,-79.77317811,27381,8569,10948,2892,3
1717,43.68998879,-79.79524579,29631,9223,5865,3295,3
1721,43.72388994,-79.80585768,30358,9437,9417,3117,3
1722,43.71647708,-79.81368528,31618,9873,9500,3329,3
1731,43.69278893,-79.81227922,30724,9682,6394,3284,3
1735,43.75892188,-79.42218036,9456,3008,2634,2177,3
1738,43.76346171,-79.41276431,9067,4652,2169,2195,2
1752,43.74347509,-79.67964867,21698,7010,10755,2744,3
1753,43.68994942,-79.82628731,31521,9966,6568,3387,3
1754,43.68242549,-79.82025943,31215,9860,5930,3370,3
1755,43.69879787,-79.80893805,30279,9550,5917,3276,3
1759,43.63884325,-79.39653667,2223,965,1280,1387,1
1764,43.66076122,-79.37947737,1020,499,870,1013,1
1772,43.7712509,-79.38323386,10628,4465,3205,2171,3
1777,43.76757431,-79.37321132,11185,4277,3119,2123,3
1778,43.77054099,-79.41220337,9522,4736,2185,2263,2
1779,43.76472813,-79.41030006,9072,4663,2227,2186,3
1780,43.7785157,-79.41339965,10286,4926,2549,2385,3
1781,43.77557148,-79.41241369,10044,4832,2682,2304,3
1782,43.77569264,-79.25793087,15291,4842,3650,2226,3
1783,43.76277464,-79.25327378,14072,4544,3626,2308,3
1791,43.7229218,-79.75600165,26728,8404,9652,2764,3
1800,43.96993832,-79.23383891,34066,11884,5567,3339,3
1802,43.5954542,-79.69545199,21523,6533,8968,2973,3
1812,43.64247768,-79.7201309,23282,7522,6540,2692,3
1817,43.63295318,-79.73273084,23848,7457,10989,2718,3
1818,43.64561709,-79.37615551,2227,887,1441,1326,1
1819,43.69069041,-79.70692624,22632,7314,5160,2778,3
1820,43.72746798,-79.75090929,26580,8268,9609,2806,3
1823,43.96225248,-79.23719849,33571,11616,6022,3416,3
1837,43.68583872,-79.80068628,29678,9193,6192,3222,3
1838,43.73417771,-79.82323556,31748,9900,11048,3105,3
1839,43.72479662,-79.82469194,31647,9959,11494,3202,3
1884,43.5426485,-79.72992366,25287,7585,11232,2929,3
1885,43.6953434,-79.83803315,32568,10268,8728,3496,3
1888,43.6423199,-79.37459686,2289,882,1593,1297,1
1939,44.0204334,-79.42760815,32915,11206,200000,3034,3
1950,43.74784045,-79.49382562,11468,3915,3069,2430,3
1951,43.87847842,-79.00814504,31322,9288,12823,3182,3
1956,43.76474878,-79.52740292,14530,4372,4454,2506,3
1957,43.89013289,-79.03661418,31122,9508,13053,3204,3
1958,43.70500042,-79.82097723,31370,9840,8930,3330,3
1960,44.01207559,-79.46670527,30401,11733,6288,3435,3
1962,44.01431364,-79.45469105,31159,11421,7920,3241,3
1971,43.89403729,-79.31276246,24721,9367,12148,2740,3
1973,43.75469994,-79.50961775,12920,4080,3471,2578,3
1974,43.74449559,-79.52221162,12731,3916,3947,2595,3
1975,43.75541049,-79.57557198,15726,5386,4358,2712,3
1976,43.75018073,-79.56470676,15218,5056,3928,2634,3
1980,43.79626002,-79.37442161,13302,5257,4104,2340,3
1981,43.79867249,-79.3635056,13833,5353,4208,2242,3
1982,43.80366575,-79.34622229,14727,5685,4254,2123,3
1983,43.78494806,-79.32456377,13998,4218,3681,2193,3
1984,43.8286662,-79.30990406,18662,5669,4915,2463,3
1987,43.78423693,-79.30461982,14304,4546,4062,2224,3
1988,43.79694176,-79.29754886,15664,4770,4196,2302,3
1989,43.80455602,-79.3038218,16306,4933,4768,2427,3
1990,43.89078672,-79.25216689,26118,7872,5098,2868,3
1991,43.8199094,-79.35826719,16823,6525,5360,2170,3
1992,43.80466439,-79.40902901,12871,5991,3979,2550,3
1993,43.82021738,-79.41144403,14268,6328,4812,2623,3
2003,43.83918908,-79.27173146,20716,6456,5490,2646,3
2004,43.83403609,-79.27197251,20509,6488,5239,2627,3
2005,43.84641174,-79.31789958,19728,6033,4733,2226,3
2006,43.77946406,-79.7532236,27247,8692,11981,3209,3
2007,43.77140859,-79.74989831,26939,8610,12141,3303,3
2009,43.8336089,-79.28472739,19954,6109,5369,2648,3
2010,43.83571305,-79.27894167,20246,6296,5454,2587,3
2011,43.85883887,-79.29418189,21727,6511,4125,2493,3
2019,43.8500066,-79.29314061,20841,6388,4933,2513,3
2022,43.83922038,-79.37047285,18035,7086,10235,2115,3
2023,43.83153566,-79.3784725,16625,6516,11966,2443,3
2034,43.89768971,-79.30006085,25193,9567,12023,2786,3
2041,43.90225708,-79.27957158,26184,9857,5160,2934,3
2048,43.90752623,-79.25405071,27585,10346,5115,3027,3
2049,43.8982729,-79.25379884,26818,8068,5127,2944,3
2066,43.88724437,-79.42976493,20149,8750,5445,2804,3
2076,43.45145755,-79.73570665,29925,8799,17088,2876,3
2078,43.44422663,-79.74291021,30529,8985,17226,2903,3
2079,43.75203855,-79.77253544,28504,9118,11191,2980,3
