TRACTID,LATITUDE,LONGITUDE,WALK,BIKE,TRANSIT,DRIVE,SHORTEST
2041,43.90225708,-79.27957158,27598,10200,4856,2895,3
2048,43.90752623,-79.25405071,28364,10726,5335,2940,3
2049,43.8982729,-79.25379884,27597,10773,5348,2857,3
2066,43.88724437,-79.42976493,22042,9089,3857,2712,3
2076,43.45145755,-79.73570665,30125,8893,5108,2672,3
2078,43.44422663,-79.74291021,30729,9079,4662,2699,3
2079,43.75203855,-79.77253544,30295,10104,5171,2776,3
2082,43.79682667,-79.67743399,25441,8962,6377,2769,3
2083,43.78844979,-79.67052974,24632,8785,6603,2729,3
2087,43.7792701,-79.66383183,23606,8359,5891,2641,3
2091,43.7818035,-79.68735955,25596,9204,6246,2857,3
2096,43.77146503,-79.67486358,23913,8408,6314,2661,3
2097,43.76954741,-79.65946063,22563,8070,4657,2460,3
2164,43.45273778,-79.74918549,30924,9157,5195,2817,3
2200,43.71196734,-79.32878099,8131,2664,2829,1638,3
2201,43.77935085,-79.73781995,28505,9437,5516,3066,3
2253,43.8931086,-79.27772287,26797,9677,4368,2857,3
2256,43.71508838,-79.76803469,29267,9726,5064,2604,3
2259,43.8250854,-79.62099271,24718,8853,6277,3074,3
2260,43.81660715,-79.61563264,23934,8601,6020,2938,3
2261,43.98135071,-79.23561012,35915,12846,5293,3341,3
2263,43.78981233,-79.2947122,16764,5424,4780,2229,3
2264,43.78359373,-79.29373108,16047,5230,2226,2164,3
2267,43.68016052,-79.5705696,14046,4790,3162,1981,3
2268,43.68865659,-79.56253116,13961,4773,3087,1975,3
2269,43.68019672,-79.55904824,13304,4571,2875,1951,3
2292,43.75596749,-79.59476472,18500,6676,4573,2593,3
2299,43.77033399,-79.35348611,13610,4755,3421,2028,3
2300,43.77188623,-79.72403951,27250,9095,4989,2870,3
2301,43.7827847,-79.35366026,14226,5359,3515,2129,3
2302,43.77857214,-79.35983209,13729,5027,3023,2079,3
2305,43.70846151,-79.82810153,33659,10993,6092,3245,3
2327,43.78082782,-79.31410594,15245,4955,4113,2105,3
2335,43.85967836,-79.51552731,22963,7997,2847,2917,2
2385,43.78638038,-79.40322463,14021,6311,3372,2441,3
2412,43.85393917,-79.03871134,28644,8963,3458,2692,3
2455,43.74141146,-79.24745443,13264,4332,3866,2432,3
2457,43.74278587,-79.24248073,13260,4514,2244,2457,2
2459,43.70767488,-79.25045908,10163,3355,1949,2351,2
2477,43.92761504,-79.43891826,25630,10063,5705,2714,3
2488,44.0693494,-79.46869828,37405,13295,5258,3403,3
2510,43.83654167,-79.5253523,21799,7609,3964,2843,3
2514,43.88161546,-79.20906693,27290,9445,5758,2582,3
2525,43.48098515,-79.71944637,27809,8533,4081,2587,3
2528,44.05688457,-79.49686634,36872,13702,5491,3626,3
2529,44.06422083,-79.49107296,37055,13490,5153,3563,3
2531,43.47340041,-79.71337813,27784,8347,4149,2512,3
2532,43.89245396,-79.51366176,25277,8698,3249,3146,3
2533,43.87254511,-79.47733175,21678,9776,4325,2927,3
2534,43.86340802,-79.20205015,25738,8616,6242,2708,3
2545,43.88201358,-79.03748304,30730,9578,4470,3036,3
2551,43.71748083,-79.33884658,8409,2839,2992,1714,3
2554,43.85053004,-79.49365365,20952,7274,3491,2744,3
2555,43.85435165,-79.47303945,20195,7285,4672,2730,3
2557,43.88923313,-79.23025148,27631,10350,4445,2673,3
2558,43.89438368,-79.20798794,28307,9788,6687,2752,3
2563,43.66087743,-79.79247184,31037,10269,4732,3006,3
2565,43.63856042,-79.80480388,31191,9478,6760,2915,3
2575,43.93011306,-79.46580916,26821,10876,5053,3193,3
2578,43.91241546,-79.46057865,24528,10175,5405,3021,3
2585,43.6335657,-79.89619909,38677,11986,200000,3260,3
2586,43.62681171,-79.88348016,37910,11755,200000,3228,3
2600,44.14440411,-79.35489981,47959,14919,200000,3660,3
2601,43.84865289,-79.24094114,23205,8435,5684,2588,3
2604,43.8384613,-79.54094753,23511,7359,5248,2813,3
2609,43.93571411,-79.40890297,27320,9485,4216,2558,3
2611,43.55053351,-79.73749784,26822,8455,5986,2810,3
2612,43.54444349,-79.74508412,27459,8539,4274,2681,3
2613,43.71923812,-79.76123797,28837,9493,4927,2580,3
2621,43.70947564,-79.44746147,8077,2928,1732,2452,2
2623,43.84564258,-79.52908837,22770,7812,4061,2803,3
2626,43.86156572,-79.54544258,24754,7623,5248,2918,3
2627,43.85217898,-79.54360293,23938,7412,4374,2824,3
2639,43.4424169,-79.75837764,31752,9453,4678,2828,3
2641,43.70688726,-79.46104178,8700,3188,2249,2560,2
2642,43.70761923,-79.49688616,11300,3908,3910,2342,3
2643,43.71477152,-79.49902122,11793,4100,4142,2326,3
2644,43.72904897,-79.43966552,9097,3513,2205,2415,2
2645,43.73108831,-79.503912,13293,4404,4071,2489,3
2646,43.73763589,-79.50341313,14011,4604,2788,2555,3
2647,43.49660771,-79.84809374,36807,10895,200000,3378,3
2649,43.49883133,-79.83885341,35844,10675,200000,3314,3
2651,43.64059445,-79.91712315,40188,12527,5776,3366,3
2654,43.51342849,-79.83550659,35458,10584,5280,3181,3
2656,43.52806529,-79.85095306,36305,10960,4842,3093,3
2657,43.64373387,-79.90125209,38876,12125,5726,3347,3
2658,43.48168098,-79.8646018,38169,11332,200000,3466,3
2664,43.78336873,-79.41422358,13250,5600,3123,2469,3
2667,43.67994006,-79.84857179,34877,11444,4247,3235,3
2668,43.43545021,-79.76646971,32518,9661,5621,2842,3
2669,43.43201152,-79.75418082,31861,9367,5184,2816,3
2670,43.4977517,-79.6951458,26095,7813,4479,2360,3
2671,43.48890115,-79.69842547,26327,7948,4105,2354,3
2672,43.52341,-79.83099886,35094,10469,4969,3138,3
2673,43.51861567,-79.84187167,36306,10814,4567,3187,3
2732,43.75527266,-79.74075901,28097,9564,4758,2841,3
2759,43.5247241,-79.8455101,36336,10912,4612,3163,3
2760,43.4966882,-79.88720078,40148,11963,200000,3457,3
2761,43.78313237,-79.73071711,27862,9494,6573,2936,3
2765,43.75995795,-79.74879931,28622,9715,5495,2902,3
2805,43.84570356,-79.0040504,30788,10043,4723,2908,3
2808,43.86280917,-78.99952115,30861,9406,4617,2873,3
2809,43.68614097,-79.35189525,4899,2088,2020,1639,3
2817,43.73085995,-79.30816824,10725,3512,3487,1870,3
2818,43.73462742,-79.31905272,11388,3698,3885,1869,3
2823,43.75653203,-79.32589004,12910,4421,3825,1829,3
2824,43.7466724,-79.3293379,11849,4088,4532,1793,3
2825,43.76031399,-79.36644507,11691,4197,2205,2032,3
2826,43.7539038,-79.37329563,10956,4118,3169,2148,3
2827,43.73455515,-79.42601259,8934,3343,2774,2278,3
2828,43.72531704,-79.42312948,8196,3078,2702,2277,3
2841,43.66287238,-79.34308214,3003,1135,1759,1378,1
2846,43.70190198,-79.2497265,9880,3290,3817,2396,3
2860,43.6706688,-79.37447235,2796,1153,1238,1502,1
2870,43.64248324,-79.48132094,6915,2151,2359,1363,3
2871,43.66084456,-79.44113033,4979,1940,1515,1840,2
2872,43.66947671,-79.37251404,2738,1128,1397,1489,1
2874,43.66514156,-79.33779677,3429,1229,2036,1471,1
2875,43.66948045,-79.38109913,2550,994,990,1419,2
2880,43.66488286,-79.37917062,2112,845,827,1300,2
2886,44.13300653,-79.78424683,54676,16600,200000,4506,3
2889,43.70435854,-79.39335346,5689,2397,1575,1847,2
2890,43.67661524,-79.49255084,8826,3289,3091,1987,3
2891,43.68058878,-79.48588493,8665,3134,2756,2073,3
2892,43.69863972,-79.44549179,7157,2724,1881,2340,2
2893,43.70250579,-79.4455587,7536,2768,2073,2397,2
2894,43.69819634,-79.5101603,10471,3627,1196,2211,2
2895,43.70405321,-79.52583752,11613,4381,1847,2264,2
2896,43.68678283,-79.34386751,5316,2209,2047,1682,3
2897,43.6943376,-79.34673479,5831,2364,2274,1585,3
2899,43.69004064,-79.35707857,5142,2197,2080,1677,3
2900,43.69812451,-79.29407453,8256,3067,2340,2085,3
2901,43.70519065,-79.29996404,8783,3016,2975,1907,3
2902,43.63601533,-79.57781424,13400,4428,3620,1908,3
2903,43.64050021,-79.56628806,12864,4335,3478,1809,3
2904,43.64257211,-79.5541551,12059,4027,3323,1810,3
2905,43.65143533,-79.55816088,12200,4303,3449,1790,3
2907,43.82903013,-79.18573082,22920,7931,6022,2594,3
2910,43.66974893,-79.51587847,10633,3650,2568,2027,3
2911,43.6805189,-79.51718667,10411,3720,2599,2088,3
2912,43.66781402,-79.57915113,14459,4847,4346,2047,3
2913,43.6573244,-79.57536716,13848,4704,3991,1851,3
2914,43.6487685,-79.57110042,13243,4561,3819,1895,3
2938,43.71509729,-79.64021595,20218,7262,2972,2285,3
2958,43.72060882,-79.32595223,9170,2910,3374,1754,3
2963,43.69073428,-79.33350836,6172,2104,2267,1636,3
2966,43.68706738,-79.33324421,5793,1988,1938,1690,3
2967,43.70443939,-79.37023492,6338,2502,2211,1736,3
2968,43.74689935,-79.25919777,13482,4683,3761,2356,3
2969,43.71651367,-79.36261635,7587,3115,2815,1950,3
2970,43.74488179,-79.23536419,13779,4572,1909,2539,2
2971,43.75509965,-79.21861905,15267,5178,3222,2485,3
2972,43.75850939,-79.20843853,15530,5386,3188,2533,3
2973,43.75953163,-79.18629483,16331,5275,2894,2623,3
2974,43.76634048,-79.18006403,17005,5616,3387,2612,3
2997,43.82576338,-79.23640444,21393,7897,4814,2606,3
3009,43.57947442,-79.71818757,24734,7378,3080,2784,3
3010,43.7154209,-79.73993234,27192,8908,4724,2663,3
3011,43.73702601,-79.74608187,27889,9540,5289,2681,3
3012,43.73223701,-79.73907184,27423,9280,4690,2718,3
3019,43.75553824,-79.44861676,11537,4377,2822,2445,3
3020,43.74937855,-79.44685454,10799,3926,3189,2401,3
3021,43.77964606,-79.33208938,14581,5548,3862,1960,3
3022,43.78897508,-79.33645325,15198,5727,3606,2020,3
3023,43.79062112,-79.34766287,14942,5628,3142,2084,3
3024,43.78820479,-79.36072919,14637,5265,2933,2130,3
3025,43.8328324,-79.22516169,22163,8209,4435,2656,3
3034,43.81874202,-79.20287624,21170,7171,5301,2502,3
3039,43.72684014,-79.64347006,20460,7159,3391,2328,3
3040,43.72424162,-79.72665511,26447,8897,4413,2633,3
3041,43.74679942,-79.73559104,27871,9741,4612,2754,3
3042,43.74155606,-79.72859343,26818,9433,5105,2779,3
3043,43.73680377,-79.72137326,26412,9334,5225,2852,3
3044,43.73146157,-79.71552361,25824,9103,4762,2734,3
3045,43.71773668,-79.71976255,25916,8635,3933,2606,3
3046,43.71301666,-79.71414272,25581,8600,3854,2676,3
3049,43.76954951,-79.43472008,12343,5471,3781,2428,3
3050,43.75181331,-79.5213966,15285,4989,3118,2430,3
3051,43.66424943,-79.38229832,1976,809,657,1370,2
3052,43.787757,-79.44885477,13735,5402,3901,2749,3
3053,43.78699444,-79.44214262,13704,5292,3703,2716,3
3061,43.79346186,-79.43008238,14127,6081,3519,2721,3
3062,43.79027191,-79.38522732,14179,5758,3385,2268,3
3063,43.80081704,-79.38530039,15260,5867,4321,2410,3
3064,43.70032461,-79.39198118,5361,2249,1450,1815,2
3065,43.73036148,-79.63437314,20059,7067,3672,2269,3
3066,43.71610824,-79.65306381,21077,7472,3462,2491,3
3067,43.7218099,-79.64890889,20994,7336,3831,2460,3
3068,43.5462578,-79.59064439,16790,5131,2532,2051,3
3069,43.55821998,-79.5781872,15552,4777,2311,2010,3
3070,43.59704188,-79.73664319,26374,7843,4835,2530,3
3082,43.74500677,-79.20407102,14916,4891,2636,2727,2
3083,43.69884305,-79.39161254,5321,2272,1406,1817,2
3084,43.71436945,-79.37397835,7203,3318,2611,1968,3
3085,43.69469093,-79.27739051,8638,2851,2100,2312,2
3086,43.72334731,-79.26718217,11391,4154,3365,2429,3
3087,43.72836734,-79.27317455,11668,4238,3021,2294,3
3091,43.76260649,-79.19463693,15793,5164,2446,2542,2
3101,43.86976436,-79.05730859,28845,9031,4103,3021,3
3157,43.6170833,-79.48186096,7422,2377,2247,1630,3
3188,43.866772,-79.0689307,28471,8953,4468,3036,3
3190,43.84995166,-79.05394869,27773,8624,4316,2800,3
3212,43.8584348,-79.06400771,27667,8755,4532,2911,3
3213,43.65135459,-79.59018493,14657,4806,3619,2111,3
3214,43.68294197,-79.54690973,12733,4427,2632,2059,3
3215,43.69150574,-79.55077761,13340,4659,2685,2049,3
3216,43.68658787,-79.53462556,11946,4225,2489,2148,3
3217,43.68770581,-79.52252654,11147,3991,2513,2229,3
3224,43.73954836,-79.57271577,16206,5953,3346,2402,3
3225,43.73703934,-79.55740939,15338,5598,5332,2377,3
3234,43.86030674,-79.04440937,28595,8902,4046,2784,3
3235,43.69699554,-79.55328466,13394,4750,2783,2070,3
3236,43.70040691,-79.55729203,14171,4852,2156,2058,3
3237,43.66878871,-79.38420286,2439,1001,889,1533,2
3238,43.73519054,-79.58535966,17100,6046,3256,2446,3
3266,43.63393908,-79.41255641,2409,1109,941,1400,2
3278,43.65440623,-79.54638194,11576,4028,3278,1926,3
3282,43.62614589,-79.47943159,6844,2249,3202,1343,3
3300,43.65883135,-79.46749617,6462,2429,1988,1691,3
3303,43.65958714,-79.4640768,6256,2417,2070,1628,3
3309,43.64555614,-79.4637677,5802,2121,2308,1491,3
3312,43.64575343,-79.47415925,6657,2171,2117,1481,3
3313,43.61406395,-79.51527286,10141,3200,3598,1640,3
3362,43.81518135,-79.37598361,16571,6220,4239,2312,3
3363,43.8098767,-79.39197738,15738,6011,3999,2391,3
3394,43.6453123,-79.54219344,11152,3821,3183,1855,3
3406,44.16028573,-79.80247184,58250,17932,200000,4904,3
3409,43.85690526,-79.08898024,27049,8669,4373,2859,3
3454,43.84914157,-79.42421323,18730,7442,5069,2407,3
3455,43.85295987,-79.41662066,19282,8027,4815,2388,3
3456,43.81249245,-79.41466704,15392,6599,4117,2494,3
3457,43.83307789,-79.41076149,18257,6958,4693,2289,3
3458,43.82918111,-79.39688302,17617,6755,4566,2377,3
3462,43.87144413,-79.08748422,28410,9026,4392,2984,3
3463,43.70725554,-79.36474355,6531,2599,2191,1835,3
3477,43.76509187,-79.32773188,13492,4837,3818,1857,3
3484,43.72594714,-79.47725295,11597,4137,3293,2436,3
3485,43.66797356,-79.43544754,5175,1909,1687,1874,2
3486,43.66346208,-79.43353474,4749,1790,1677,1807,2
3487,43.66719959,-79.44251635,5504,2081,1970,1943,3
3488,43.78760716,-79.28406085,16770,5512,1840,2141,2
3493,43.78715232,-79.21492979,17939,6283,4534,2202,3
3494,43.72042897,-79.40769477,7304,3210,2145,2186,2
3495,43.77614934,-79.20611872,17304,6148,3909,2434,3
3496,43.76683941,-79.2122067,16145,6046,3442,2421,3
3497,43.77153607,-79.23578022,15871,5586,3016,2258,3
3498,43.76765637,-79.24479686,15434,5465,3106,2238,3
3501,43.77040604,-79.28269771,15145,4969,2721,1951,3
3502,43.75942421,-79.27654315,14323,4737,2459,2145,3
3503,43.75299767,-79.28222433,13446,4412,3700,2168,3
3504,43.77306478,-79.31335802,14595,4732,3871,1994,3
3505,43.77576504,-79.3010804,14990,4938,2959,2022,3
3506,43.77802334,-79.29125087,15511,4994,2825,2142,3
3507,43.79291467,-79.30910967,16461,5330,4664,2233,3
3508,43.78969215,-79.31834356,16017,6091,4701,2152,3
3509,43.71477926,-79.40611601,6800,2976,2427,2068,3
3511,43.7880309,-79.27410453,17205,5565,2487,2306,3
3512,43.80128832,-79.27988737,18427,5917,5235,2399,3
3513,43.72047291,-79.44197993,8609,3308,2179,2444,2
3514,43.78587756,-79.26197467,17103,5555,3135,2177,3
3515,43.79446002,-79.21978407,18657,6403,4600,2278,3
3516,43.88627542,-79.26763884,26364,9614,3450,2773,3
3517,43.72238193,-79.43486845,8268,3348,2380,2392,2
3518,43.77265271,-79.42548746,12336,5322,2960,2416,3
3519,43.50137416,-79.62418352,21747,6417,3494,2425,3
3524,43.78065933,-79.57941767,20178,7492,4132,2589,3
3533,43.87210559,-79.45100242,20950,9202,3723,2819,3
3534,43.88132378,-79.45296861,22041,9498,4629,2901,3
3535,44.00225612,-79.47775059,31869,12065,4410,3292,3
3536,44.04516106,-79.46215922,35302,12537,5228,3290,3
3539,44.08903837,-79.48963736,38609,14197,7153,3497,3
3540,43.5660059,-79.56980603,14767,4644,2501,1986,3
3542,43.82505462,-79.06310036,27063,8269,3977,2660,3
3543,43.81758024,-79.10176737,23812,7277,3619,2588,3
3544,43.80584231,-79.11445293,23455,7247,4182,2665,3
3545,43.84051137,-79.1088056,24989,7950,5101,2785,3
3546,43.66455179,-79.44334977,5321,2034,1879,1893,2
3549,43.58146929,-79.57180873,14806,4541,3094,1923,3
3550,43.71654979,-79.54886762,13844,5081,4197,2121,3
3551,43.72638891,-79.54909889,14403,5166,5064,2259,3
3554,43.72709741,-79.34732129,9759,3670,3708,1919,3
3555,43.74464471,-79.31794476,11897,4064,4330,1760,3
3563,43.5966664,-79.77304706,29136,9539,4598,2797,3
3564,43.5900076,-79.76237054,28569,9301,3878,2677,3
3568,43.84206341,-79.01252187,30149,10015,4285,2953,3
3569,43.83532573,-79.00921665,30379,9842,4304,2961,3
3576,43.75071542,-79.31997185,12407,4326,4372,1829,3
3577,43.76060536,-79.32494393,13185,4519,3641,1791,3
3578,43.82681617,-79.00771391,31036,9581,4090,3012,3
3579,43.83132493,-79.02071938,30058,9510,4376,2946,3
3582,43.63857921,-79.41634339,2518,1063,1743,1468,1
3584,43.68280219,-79.72030108,25649,8548,3967,2424,3
3585,43.67426979,-79.7337157,26340,8607,4648,2693,3
3586,43.68982994,-79.74855691,27445,9004,3884,2774,3
3587,43.68113707,-79.7429481,27067,8778,4208,2746,3
3588,43.73080201,-79.47947117,11840,4174,3611,2447,3
3589,43.7218939,-79.49439627,12163,4089,3007,2363,3
3590,43.70066169,-79.76798318,28913,9441,4184,2741,3
3591,43.69599257,-79.75794284,28133,9281,3611,2690,3
3592,43.70974814,-79.75741246,28317,9465,5104,2592,3
3593,43.70421161,-79.74856183,27605,9323,4334,2552,3
3594,43.85596863,-79.76980421,32685,11188,200000,3398,3
3595,43.86310797,-79.7271633,31902,10886,5292,3270,3
3596,43.82180763,-79.08922772,25534,7806,3405,2706,3
3601,43.52487412,-79.60897653,19170,5756,3358,2312,3
3602,43.5057463,-79.64706933,22140,6638,3023,2254,3
3603,43.51296793,-79.64202494,21401,6412,2505,2209,3
3604,43.53221094,-79.62817724,19758,5887,2809,2191,3
3605,43.54365579,-79.6107722,18156,5517,2426,2016,3
3609,43.77544439,-79.59747673,20570,7707,4647,2586,3
3610,43.84123507,-79.44362847,18414,7839,4847,2471,3
3611,43.77268773,-79.41909398,11881,5235,2506,2329,3
3625,43.57644209,-79.55466707,13712,4179,2601,1929,3
3628,43.64845976,-79.44260447,4635,1708,2830,1593,3
3629,43.64346522,-79.44009905,4114,1608,2595,1508,3
3631,43.45767116,-79.70839018,28676,8504,4197,2565,3
3633,43.59250868,-79.56105983,13840,3965,3371,1772,3
3634,43.57294881,-79.60158119,16516,5517,2957,1874,3
3635,43.58031046,-79.5933634,15679,5181,3766,1848,3
3636,43.55461489,-79.63441347,19218,5572,3932,2306,3
3637,43.5726537,-79.61782133,17168,5098,2856,2008,3
3638,44.05259249,-79.4679231,35963,12767,4705,3380,3
3639,44.06640969,-79.45235218,37452,12729,4537,3236,3
3640,44.06079692,-79.47186081,36626,12962,4624,3407,3
3641,44.13850322,-79.43730597,44909,14256,6249,3684,3
3653,43.59497479,-79.61100054,16441,4951,4835,2039,3
3654,43.58626913,-79.61394429,16655,5029,2630,2104,3
3655,43.60626946,-79.59474266,14958,4521,4041,1930,3
3656,43.61163696,-79.59256671,14732,4437,2687,1957,3
3657,43.61793206,-79.58870526,14753,4784,4305,1974,3
3665,43.56868803,-79.60849834,17182,5617,3165,1899,3
3666,43.57377269,-79.75673315,28238,8846,5204,2897,3
3670,43.58646964,-79.75398782,28078,9079,3821,2763,3
3671,43.5760627,-79.74780179,27522,8722,4828,2775,3
3672,43.58092335,-79.74277276,27264,8883,4927,2839,3
3673,43.72997699,-79.48722909,12218,4179,3066,2480,3
3674,43.53882749,-79.68968274,23398,7205,3383,2501,3
3675,43.53345742,-79.67959093,23023,7151,3861,2410,3
3676,43.5683271,-79.64721677,19856,6018,3781,2396,3
3677,43.5786663,-79.64007127,18896,5735,2869,2238,3
3678,43.59236543,-79.63076983,17848,5436,2829,2199,3
3679,43.60185731,-79.61805656,16953,5113,4368,2095,3
3680,43.58941744,-79.62150315,17355,5237,2696,2193,3
3682,43.6203385,-79.57876184,14517,4539,3965,1977,3
3683,43.62258714,-79.5953116,14959,4807,3913,2056,3
3684,43.62931429,-79.58893643,14246,4573,3839,1977,3
3685,43.59053029,-79.64842097,19391,6369,4395,2407,3
3686,43.62988069,-79.60481356,15605,5150,3925,2103,3
3687,43.70702283,-79.64437111,20162,7445,2704,2374,3
3693,43.62261232,-79.54793442,11514,3518,3464,1745,3
3701,43.60750419,-79.48954187,8670,2715,1967,1678,3
3704,43.63627227,-79.5465826,11587,3916,3113,1767,3
3739,44.31713691,-79.35711423,61810,20642,9318,4577,3
3776,43.71871123,-79.78759564,30737,10112,5312,2779,3
3807,44.18182883,-79.21585573,54482,18189,200000,4315,3
3809,44.0204166,-79.2801958,37961,13030,200000,3245,3
3810,44.01770336,-79.34991209,36681,12176,200000,3108,3
3812,43.99171191,-79.47222046,31069,11806,4596,3310,3
3813,43.40236133,-79.74932703,34555,9763,5626,2501,3
3816,44.05789869,-79.44786261,36822,12565,4554,3209,3
3817,44.03461631,-79.46892251,34164,12543,6163,3266,3
3818,44.07348149,-79.43503411,38706,12678,5073,3106,3
3820,43.93169781,-79.52400152,28568,9657,3824,3211,3
3821,44.02333555,-79.5413569,35987,11495,200000,3587,3
3822,43.90371119,-79.649506,31607,10523,200000,3325,3
3823,43.95865522,-79.66103011,36320,11793,200000,3738,3
3829,43.87412205,-79.272813,25311,8745,3934,2577,3
3839,43.91447932,-80.09370955,56417,18003,7306,4245,3
3849,43.96928765,-79.47442437,30245,12019,6960,3366,3
3851,43.86285687,-79.26989274,25265,8655,5734,2610,3
3852,43.88513604,-79.24063731,26936,10062,5092,2680,3
3853,43.78063001,-79.55615732,19868,7231,4341,2548,3
3862,43.76609223,-79.52117165,16273,5252,3169,2513,3
3863,43.7691213,-79.51625442,16611,5405,3374,2593,3
3864,43.78469552,-79.45759915,13974,5140,3835,2828,3
3881,43.8347407,-79.34121968,19592,7298,5793,2262,3
3882,43.86351495,-79.32812292,22567,8287,5474,2474,3
3883,43.86723545,-79.31302483,23517,8525,5204,2575,3
3884,43.87381419,-79.32408203,23859,8643,5453,2595,3
3885,43.82885973,-79.41972288,16796,6834,4389,2370,3
3888,43.79208125,-79.45700995,14575,5375,4291,2782,3
3889,43.80972231,-79.43593159,15772,6504,4319,2649,3
3890,43.79860067,-79.45330045,15058,5619,4218,2763,3
3891,43.79250968,-79.47953346,15880,5782,4012,2688,3
3906,43.75382923,-79.39109313,10409,4415,2944,2089,3
3907,43.75154985,-79.4015846,9790,4544,2401,2168,3
3912,44.36751142,-79.31389183,68178,22403,200000,6601,3
3913,44.38307758,-79.27321181,70550,22961,200000,6878,3
3915,44.14880135,-79.4951759,45138,14906,200000,3687,3
3928,43.7260443,-79.49864976,12775,4339,4038,2438,3
3929,43.79746599,-79.33787225,16006,6022,4230,1954,3
3930,43.76357873,-79.45116262,12101,4545,3280,2595,3
3931,43.88091364,-79.25228695,25948,9026,3855,2678,3
3932,43.82582022,-79.32138127,19200,6940,4939,2320,3
3942,44.12047372,-79.62050811,47378,16383,200000,3753,3
3948,43.81351134,-79.2970717,18909,6883,3462,2385,3
3949,43.80812704,-79.32998689,17302,6390,4826,2164,3
3950,43.80936543,-79.28431802,19255,6179,200000,2506,3
3966,43.77046726,-79.46298189,13106,4720,3135,2620,3
3967,43.75241129,-79.51450441,15033,4878,2866,2564,3
3968,43.74951333,-79.54523218,15944,5924,4064,2469,3
3969,43.74518748,-79.55452793,16482,5755,4477,2548,3
3970,43.76046868,-79.55060865,17019,6402,4482,2509,3
3972,43.82056041,-79.39140157,16930,6635,4476,2359,3
3973,43.78128159,-79.15667616,18859,6161,3326,2505,3
3991,43.635538,-79.43244558,3618,1406,1994,1192,3
3992,43.63684012,-79.42526599,3123,1225,1618,1326,1
4000,43.81073674,-79.23293703,19975,6895,5681,2469,3
4001,43.81369685,-79.26458693,19924,6462,5482,2482,3
4003,43.79074771,-79.24771761,18304,6059,2805,2238,3
4004,43.80033866,-79.23333871,18725,6512,3592,2397,3
4005,43.80569327,-79.2068942,20057,6862,3726,2367,3
4016,43.6703852,-79.40012181,2912,1228,783,1498,2
4017,43.67489067,-79.40171563,3183,1375,1106,1549,2
4018,43.72625685,-79.40886764,7673,3258,1906,2220,2
4019,43.73164487,-79.41027993,8149,3400,2331,2358,2
4020,43.69106291,-79.30964465,7128,2428,1532,1905,2
4042,44.01949099,-79.74881653,45877,14336,200000,4053,3
4105,43.69676961,-79.31262197,7588,2866,1934,1780,3
4106,43.59055214,-79.53940297,12079,3552,1802,1836,2
4107,43.59442969,-79.52678905,11222,3353,2488,1872,3
4129,43.60127185,-79.63595635,18304,6021,4612,2295,3
4130,43.63747534,-79.59570424,14828,4888,3925,2044,3
4131,43.67345728,-79.75652177,28192,9265,4112,2804,3
4134,43.70724295,-79.77670307,29622,9670,4515,2849,3
4135,43.74031407,-79.79792867,32567,10876,6175,2878,3
4137,43.38399978,-79.72310035,34377,9767,5294,2944,3
4190,43.53262635,-80.03395688,52014,15249,200000,3718,3
4191,43.58705709,-79.89225078,38553,12091,200000,3075,3
4193,43.64519637,-79.88507887,37672,12246,5468,3305,3
4195,43.62935972,-80.03248323,49474,15579,4898,3868,3
4196,43.64566366,-80.04616548,50313,15715,8031,4099,3
4213,43.44784705,-79.71512431,29061,8299,4670,2443,3
4216,43.48427382,-79.70759839,27089,8290,4380,2564,3
4217,43.50900665,-79.68060222,23976,7201,4143,2347,3
4219,43.56414681,-79.61974603,17813,5274,4112,2094,3
4220,43.52074339,-79.6671452,22657,6805,3909,2279,3
4221,43.52844916,-79.66025943,21938,6625,3378,2156,3
4223,43.55548896,-79.68410876,22917,7168,3573,2542,3
4235,43.51730674,-79.86418956,37607,11283,4750,3222,3
4236,43.50608058,-79.87467298,38544,11551,200000,3396,3
4237,43.51695379,-79.88553702,39540,11843,200000,3234,3
4238,43.5272551,-79.87763785,38429,11499,4396,3090,3
4254,44.0478571,-79.16908047,43389,14899,200000,3608,3
4263,44.01941203,-79.82099489,46904,15527,200000,4497,3
4264,43.48229965,-79.64332791,24211,7096,4297,2400,3
4265,43.49071595,-79.66432361,23613,7040,3363,2200,3
4266,43.42381346,-79.74192253,31960,9487,4900,2646,3
4281,43.78392136,-79.14402768,19569,6452,3080,2557,3
4282,43.80397862,-79.15713226,20717,7432,3709,2407,3
4283,43.79339165,-79.16656312,19169,6880,3531,2300,3
4284,43.78925413,-79.18380836,18624,6631,3591,2320,3
4285,43.81577188,-79.30894999,18871,6874,2953,2342,3
4319,43.53635029,-79.90044689,39867,11915,9561,3141,3
4469,44.29474329,-79.19603985,68026,21765,200000,5059,3
4478,43.65483561,-79.89480159,38486,12406,5316,3367,3
4479,43.64748593,-79.929347,40404,12894,4767,3456,3
4480,43.65568207,-79.93309075,40722,13131,4849,3583,3
4481,43.64988087,-79.97715531,44249,14224,200000,3653,3
4490,44.26340291,-79.33675844,57958,19118,200000,4169,3
4491,44.20056123,-79.48286142,50270,15518,7423,3800,3
4493,44.3588797,-79.43169471,61291,18666,200000,4445,3
4507,43.82796727,-79.5958217,25049,8927,6893,3086,3
4508,43.83810224,-79.57135535,24370,8475,4450,2863,3
4509,43.83669123,-79.55295821,23684,8248,4868,2797,3
