TRACTID,LATITUDE,LONGITUDE,WALK,BIKE,TRANSIT,DRIVE,SHORTEST
1091,43.70702411,-79.41336551,13452,4376,5030,2003,3
1092,43.71129667,-79.68780727,6422,1832,2908,1567,3
1093,43.6997593,-79.69595975,6921,1962,2297,1534,3
1097,43.68572396,-79.76044934,11612,3586,3210,1937,3
1105,43.4690036,-79.65749653,23068,6642,6201,2285,3
1106,43.45722116,-79.67109254,24241,6916,4770,2244,3
1107,43.44773,-79.68009458,25456,7329,4947,2212,3
1108,43.4472634,-79.66551537,25307,7182,5429,2324,3
1109,43.6472431,-79.33538298,21056,5673,4646,2352,3
1110,43.62313687,-79.38167344,18976,6311,200000,200000,1
1116,43.40929434,-79.72463717,29101,8463,5386,2343,3
1119,43.64719141,-79.41808801,14509,4339,3260,2268,3
1120,43.64539883,-79.42636391,14123,3932,3162,2273,3
1121,43.65119984,-79.43017278,13811,3960,2860,2163,3
1122,43.64749689,-79.43492979,13513,3793,2748,2011,3
1124,43.64259258,-79.44481865,13108,3737,2280,1864,3
1125,43.64224794,-79.45109932,12666,3608,2302,1763,3
1127,43.66464064,-79.46108973,11218,3519,1974,1984,2
1128,43.66410823,-79.46788624,11095,3150,2132,1977,3
1131,43.9075304,-79.36641465,30656,10066,5717,2362,3
1133,43.65975184,-79.40499407,15446,4381,2887,2473,3
1134,43.66409493,-79.40664602,15083,4276,2527,2457,3
1135,43.6632419,-79.39742285,15744,4527,2799,2460,3
1138,43.43332175,-79.67982209,26701,7622,5811,2327,3
1139,43.43979291,-79.69281232,25988,8022,5450,2187,3
1140,43.42799995,-79.70675088,27222,8006,6224,2336,3
1141,43.4181211,-79.70829243,28196,8307,5549,2359,3
1142,43.41404195,-79.69436366,28802,8480,6214,2533,3
1143,43.64943111,-79.35964382,18526,5159,2734,2057,3
1145,43.82978829,-79.47332034,19349,5986,5174,1792,3
1146,43.66680143,-79.33043029,19981,5864,3873,2342,3
1147,43.66273965,-79.34993242,18727,5477,3446,2319,3
1148,43.65867912,-79.36005763,18213,5392,3018,2274,3
1149,43.95525247,-79.11960279,45508,13676,200000,2941,3
1150,43.65672837,-79.47343603,11021,3324,2998,2002,3
1151,43.65484446,-79.4822777,10499,3070,2965,1965,3
1152,43.6640309,-79.47706052,10582,3029,2374,1938,3
1153,43.67137197,-79.47241691,10548,3124,3893,1872,3
1154,43.67733548,-79.46345365,10475,3216,2615,1954,3
1158,43.68048558,-79.41189173,13997,4731,3492,2286,3
1159,43.68522822,-79.4059238,14222,4451,3549,2155,3
1160,43.68131941,-79.39558231,14943,4827,2791,2541,3
1161,43.73206566,-79.36863303,16575,5779,5034,2054,3
1163,43.8911133,-79.11724631,39290,12727,200000,3069,3
1164,43.67411267,-79.35623057,17861,5296,2895,2347,3
1165,43.67514175,-79.34758022,18440,5455,3196,2482,3
1167,43.67124768,-79.33401862,19558,5745,4051,2439,3
1168,43.6743058,-79.32443171,20210,5865,3730,2517,3
1169,43.67945458,-79.32695052,19781,5769,3292,2571,3
1170,43.68225088,-79.3176272,20333,5915,3471,2611,3
1172,43.84640522,-79.0303892,41003,12885,5834,2732,3
1173,43.85723829,-79.02411441,41108,13147,6248,2831,3
1174,43.68422185,-79.32875204,19708,5760,3116,2486,3
1175,43.68202904,-79.33938749,19147,5658,3046,2431,3
1176,43.68069466,-79.35019921,18420,5454,3010,2514,3
1177,43.67898889,-79.35884348,17806,5347,2812,2372,3
1178,43.70908246,-79.40465687,13968,4588,3570,2035,3
1180,43.71375155,-79.39026508,14946,4983,4525,2091,3
1181,43.72210948,-79.3952956,14341,4958,4803,1963,3
1182,43.71413214,-79.41655492,13331,4459,4848,1878,3
1192,43.63526687,-79.4507666,12611,3675,2621,1715,3
1193,43.63746251,-79.43979229,13506,3874,2494,1808,3
1194,43.63991158,-79.43049796,14242,4059,2752,1881,3
1195,43.63591096,-79.4333304,13963,3976,2637,1761,3
1197,43.64319929,-79.41862843,14718,4147,3046,2145,3
1198,43.70135296,-79.40277358,14238,4642,3307,2165,3
1199,43.69593689,-79.41038324,13744,4440,3764,2008,3
1200,43.6941738,-79.41888918,13211,4390,3890,1884,3
1201,43.74372806,-79.3663012,17439,5959,5004,1977,3
1202,43.74479399,-79.34865631,18358,6488,5479,2143,3
1217,43.65056685,-79.45451113,12202,3464,1830,1849,2
1218,43.65093899,-79.44811197,12633,3617,1781,1972,2
1220,43.64584448,-79.39461346,16157,4754,2665,2016,3
1221,43.64858635,-79.3821473,16939,5103,2022,2081,2
1222,43.65058752,-79.37538107,17393,5189,2056,2093,2
1223,43.65375169,-79.36388372,18024,5347,2807,2108,3
1224,43.66925535,-79.37757538,16568,4923,2807,2429,3
1225,43.66527119,-79.37308869,17096,5101,2982,2409,3
1226,43.67041079,-79.36510432,17378,5146,3319,2391,3
1227,43.66523297,-79.3622438,17762,5245,3496,2408,3
1228,43.6692191,-79.35059921,18432,5412,3772,2451,3
1237,43.65824154,-79.34629532,19081,5774,3241,2339,3
1238,43.66082419,-79.33475745,19851,5810,3488,2259,3
1239,43.66396441,-79.3156067,21098,6040,4128,2178,3
1245,43.6853577,-79.42652359,12871,4002,3728,1978,3
1246,43.66190239,-79.36113749,18035,5285,3406,2443,3
1247,43.66085145,-79.37138813,17415,5170,3113,2325,3
1248,43.65654476,-79.369522,17554,5226,2749,2207,3
1249,43.65610867,-79.38495209,16546,4820,2333,2237,3
1250,43.65183945,-79.39246895,16091,4771,2571,2288,3
1251,43.65636901,-79.39429612,16168,4642,2604,2366,3
1252,43.65476441,-79.40279171,15543,4437,3365,2471,3
1253,43.65441589,-79.44196376,12957,3704,1761,2153,2
1254,43.65640866,-79.43278547,13500,3830,2225,2143,3
1255,43.65779549,-79.42604582,13971,4049,2465,2344,3
1256,43.65885745,-79.42071074,14339,4165,2736,2413,3
1257,43.66251216,-79.41431362,14609,4130,2369,2428,2
1258,43.65817513,-79.4126519,14976,4326,2736,2473,3
1261,43.65656559,-79.53433584,7011,1946,2607,1552,3
1264,43.66830043,-79.52740077,6717,1858,2502,1433,3
1265,43.7216812,-79.37841477,15520,5196,4591,2058,3
1266,43.73860923,-79.39184577,15521,5324,4277,1864,3
1267,43.74608743,-79.27514173,22712,8090,4062,2271,3
1268,43.66935982,-79.29364618,22496,6345,4261,2527,3
1269,43.67643053,-79.28658263,22961,6790,5031,2654,3
1270,43.67558048,-79.29509687,22497,6595,4089,2603,3
1271,43.67223447,-79.30469842,21777,6372,4556,2399,3
1272,43.67138075,-79.31374331,20974,6332,4570,2382,3
1273,43.66733723,-79.3225441,20515,6101,3921,2354,3
1274,43.60552943,-79.50659323,11467,3367,3534,1502,3
1275,43.67731897,-79.31515313,20804,6166,3899,2462,3
1276,43.68053172,-79.30476985,21435,6342,3750,2527,3
1277,43.68396432,-79.29250267,22155,6454,3741,2696,3
1278,43.65010801,-79.40114449,15534,4293,3240,2353,3
1279,43.64899314,-79.40873575,15105,4206,3541,2244,3
1280,43.65357418,-79.41079259,15064,4328,3529,2343,3
1281,43.65220981,-79.42011731,14479,4246,3277,2306,3
1282,43.62809681,-79.50188478,10054,2771,2808,1589,3
1283,43.68376627,-79.37370283,16616,5203,4169,2499,3
1284,43.67713535,-79.37842291,16323,5071,3086,2389,3
1285,43.67255479,-79.38396137,15924,4821,2592,2437,3
1286,43.67185164,-79.39206716,15565,4701,2547,2536,3
1287,43.72072399,-79.31244298,20462,6923,5508,2243,3
1290,43.86343359,-79.63071862,17437,4784,200000,2184,3
1291,43.72197771,-79.25846659,23967,7484,4086,2648,3
1293,43.72103915,-79.27945938,22432,7340,4453,2604,3
1294,43.71831148,-79.29179395,21623,7146,4676,2491,3
1295,43.73394933,-79.30364138,21067,7341,5042,2180,3
1297,43.75025593,-79.24627467,24421,8756,4959,2314,3
1299,43.751981,-79.22916323,25699,8796,4943,2466,3
1301,43.73093823,-79.39734926,14574,5112,3888,1863,3
1302,43.65439584,-79.49290273,9917,2919,2794,1904,3
1304,43.68625954,-79.31915068,20297,5921,3302,2570,3
1308,43.67683426,-79.39274497,15358,4929,2624,2538,3
1310,43.67030764,-79.40927508,14560,4362,2867,2324,3
1311,43.66875362,-79.41654154,14171,4200,2525,2308,3
1312,43.69650939,-79.52647507,6039,2283,1964,1419,3
1313,43.7417345,-79.41329581,14398,5314,3724,1589,3
1315,43.71601639,-79.42293525,12739,4433,4341,1744,3
1316,43.71256243,-79.43511029,12024,4192,3122,1643,3
1325,43.6419716,-79.38740584,16819,4927,2066,1946,3
1326,43.66254141,-79.50122732,9111,2665,3182,1708,3
1327,43.66305944,-79.48861387,9929,2867,3518,1820,3
1328,43.66888814,-79.49120133,9557,2744,3095,1737,3
1329,43.71211847,-79.31312413,20999,6730,5315,2325,3
1330,43.70614283,-79.32604617,20753,6868,4686,2521,3
1332,43.61747577,-79.49061363,11597,3196,3787,1674,3
1333,43.60905891,-79.49302181,11721,3180,3603,1682,3
1334,43.60827412,-79.49766532,11748,3219,3560,1615,3
1336,43.77317981,-79.18871967,28425,9344,5262,2357,3
